"time","down.sawtooth","up.sawtooth"
0.36,0.6400000000000001,0.6400000000000001
0.362,0.6380000000000001,0.6380000000000001
0.364,0.6360000000000001,0.6360000000000001
0.366,0.6340000000000001,0.6340000000000001
0.368,0.6320000000000001,0.6320000000000001
0.37,0.6300000000000001,0.6300000000000001
0.372,0.6280000000000001,0.6280000000000001
0.374,0.6260000000000001,0.6260000000000001
0.376,0.6240000000000001,0.6240000000000001
0.378,0.6220000000000001,0.6220000000000001
0.38,0.6200000000000001,0.6200000000000001
0.382,0.6180000000000001,0.6180000000000001
0.384,0.6160000000000001,0.6160000000000001
0.386,0.6140000000000001,0.6140000000000001
0.388,0.6120000000000001,0.6120000000000001
0.39,0.6100000000000001,0.6100000000000001
0.392,0.6080000000000001,0.6080000000000001
0.394,0.6060000000000001,0.6060000000000001
0.396,0.6040000000000001,0.6040000000000001
0.398,0.6020000000000001,0.6020000000000001
0.4,0.6000000000000001,0.6000000000000001
0.4000000001400069,0.5999999998599932,0.5999999998599932
0.4000000001400069,0.5999999998599932,0.5999999998599932
0.402,0.5980000000000001,0.5980000000000001
0.404,0.5960000000000001,0.5960000000000001
0.406,0.5940000000000001,0.5940000000000001
0.408,0.5920000000000001,0.5920000000000001
0.41,0.5900000000000001,0.5900000000000001
0.412,0.5880000000000001,0.5880000000000001
0.414,0.5860000000000002,0.5860000000000002
0.416,0.5840000000000002,0.5840000000000002
0.418,0.5820000000000002,0.5820000000000002
0.42,0.5800000000000002,0.5800000000000002
0.422,0.5780000000000002,0.5780000000000002
0.424,0.5760000000000002,0.5760000000000002
0.426,0.5740000000000002,0.5740000000000002
0.428,0.5720000000000002,0.5720000000000002
0.43,0.5700000000000002,0.5700000000000002
0.432,0.5680000000000002,0.5680000000000002
0.434,0.5660000000000002,0.5660000000000002
0.436,0.5640000000000002,0.5640000000000002
0.438,0.5620000000000002,0.5620000000000002
0.4400000000000001,0.5600000000000001,0.5600000000000001
0.4400000000000001,0.5600000000000001,0.5600000000000001
0.442,0.5580000000000001,0.5580000000000001
0.444,0.556,0.556
0.446,0.554,0.554
0.448,0.552,0.552
0.45,0.55,0.55
0.452,0.548,0.548
0.454,0.546,0.546
0.456,0.544,0.544
0.458,0.542,0.542
0.46,0.54,0.54
0.462,0.538,0.538
0.464,0.536,0.536
0.466,0.534,0.534
0.468,0.532,0.532
0.47,0.53,0.53
0.472,0.528,0.528
0.474,0.526,0.526
0.476,0.524,0.524
0.478,0.522,0.522
0.48,0.52,0.52
0.48,0.52,0.52
0.482,0.5179999999999999,0.5179999999999999
0.484,0.5159999999999999,0.5159999999999999
0.486,0.514,0.514
0.488,0.5119999999999999,0.5119999999999999
0.49,0.51,0.51
0.492,0.508,0.508
0.494,0.506,0.506
0.496,0.504,0.504
0.498,0.502,0.502
0.5,0.5,0.5
0.502,0.4980000000000001,0.4980000000000001
0.504,0.4960000000000001,0.4960000000000001
0.506,0.4940000000000001,0.4940000000000001
0.508,0.492,0.492
0.51,0.49,0.49
0.512,0.488,0.488
0.514,0.486,0.486
0.516,0.484,0.484
0.518,0.482,0.482
0.52,0.48,0.48
0.522,0.478,0.478
0.524,0.476,0.476
0.526,0.474,0.474
0.528,0.472,0.472
0.53,0.47,0.47
0.532,0.468,0.468
0.534,0.466,0.466
0.536,0.464,0.464
0.538,0.462,0.462
0.54,0.46,0.46
0.542,0.458,0.458
0.544,0.456,0.456
0.546,0.454,0.454
0.548,0.452,0.452
0.55,0.45,0.45
0.552,0.448,0.448
0.554,0.446,0.446
0.556,0.444,0.444
0.5580000000000001,0.4419999999999999,0.4419999999999999
0.5600000000000001,0.44,0.44
0.5620000000000001,0.438,0.438
0.5639999999999999,0.4360000000000001,0.4360000000000001
0.5659999999999999,0.4340000000000001,0.4340000000000001
0.5679999999999999,0.4320000000000001,0.4320000000000001
0.57,0.4300000000000001,0.4300000000000001
0.572,0.4280000000000001,0.4280000000000001
0.574,0.4260000000000001,0.4260000000000001
0.576,0.4240000000000001,0.4240000000000001
0.578,0.4220000000000001,0.4220000000000001
0.58,0.4200000000000001,0.4200000000000001
0.582,0.4180000000000001,0.4180000000000001
0.584,0.4160000000000001,0.4160000000000001
0.586,0.4140000000000001,0.4140000000000001
0.588,0.4120000000000001,0.4120000000000001
0.59,0.4100000000000001,0.4100000000000001
0.592,0.4080000000000001,0.4080000000000001
0.594,0.4060000000000001,0.4060000000000001
0.596,0.4040000000000001,0.4040000000000001
0.598,0.4020000000000001,0.4020000000000001
0.6,0.4000000000000001,0.4000000000000001
0.602,0.3980000000000001,0.3980000000000001
0.604,0.3960000000000001,0.3960000000000001
0.606,0.3940000000000001,0.3940000000000001
0.608,0.3920000000000001,0.3920000000000001
0.61,0.3900000000000001,0.3900000000000001
0.612,0.3880000000000001,0.3880000000000001
0.614,0.3860000000000001,0.3860000000000001
0.616,0.3840000000000001,0.3840000000000001
0.618,0.3820000000000001,0.3820000000000001
0.62,0.3800000000000001,0.3800000000000001
0.622,0.3780000000000001,0.3780000000000001
0.624,0.3760000000000001,0.3760000000000001
0.626,0.3740000000000001,0.3740000000000001
0.628,0.3720000000000001,0.3720000000000001
0.63,0.3700000000000001,0.3700000000000001
0.632,0.368,0.368
0.634,0.366,0.366
0.636,0.364,0.364
0.638,0.362,0.362
0.64,0.36,0.36
0.642,0.358,0.358
0.644,0.356,0.356
0.646,0.354,0.354
0.648,0.352,0.352
0.65,0.35,0.35
0.652,0.348,0.348
0.654,0.346,0.346
0.656,0.344,0.344
0.658,0.342,0.342
0.66,0.34,0.34
0.662,0.338,0.338
0.664,0.336,0.336
0.666,0.334,0.334
0.668,0.332,0.332
0.67,0.33,0.33
0.672,0.328,0.328
0.674,0.326,0.326
0.676,0.324,0.324
0.678,0.322,0.322
0.68,0.32,0.32
0.6800000001680134,0.3199999998319866,0.3199999998319866
0.6800000001680134,1,0.3199999998319866
0.6820000000000001,0.9980000001680134,0.318
0.6840000000000001,0.9960000001680134,0.316
0.6860000000000001,0.9940000001680134,0.314
0.6879999999999999,0.9920000001680135,0.3120000000000001
0.6899999999999999,0.9900000001680135,0.3100000000000001
0.6919999999999999,0.9880000001680135,0.3080000000000001
0.694,0.9860000001680135,0.3060000000000001
0.696,0.9840000001680135,0.3040000000000001
0.698,0.9820000001680135,0.3020000000000001
0.7,0.9800000001680135,0.3000000000000001
0.702,0.9780000001680135,0.2980000000000001
0.704,0.9760000001680135,0.296
0.706,0.9740000001680135,0.294
0.708,0.9720000001680135,0.292
0.71,0.9700000001680135,0.29
0.712,0.9680000001680135,0.288
0.714,0.9660000001680135,0.286
0.716,0.9640000001680135,0.284
0.718,0.9620000001680135,0.282
0.72,0.9600000001680135,0.28
0.72,0.9600000001680135,0.28
0.722,0.9580000001680135,0.278
0.724,0.9560000001680135,0.276
0.726,0.9540000001680135,0.2740000000000001
0.728,0.9520000001680134,0.2720000000000001
0.73,0.9500000001680134,0.2700000000000001
0.732,0.9480000001680134,0.268
0.734,0.9460000001680134,0.266
0.736,0.9440000001680134,0.264
0.738,0.9420000001680134,0.262
0.74,0.9400000001680134,0.26
0.742,0.9380000001680134,0.258
0.744,0.9360000001680134,0.256
0.746,0.9340000001680134,0.254
0.748,0.9320000001680134,0.252
0.75,0.9300000001680134,0.25
0.752,0.9280000001680134,0.248
0.754,0.9260000001680134,0.246
0.756,0.9240000001680134,0.244
0.758,0.9220000001680134,0.242
0.76,0.9200000001680134,0.24
0.762,0.9180000001680134,0.238
0.764,0.9160000001680134,0.236
0.766,0.9140000001680134,0.234
0.768,0.9120000001680134,0.232
0.77,0.9100000001680134,0.23
0.772,0.9080000001680134,0.228
0.774,0.9060000001680134,0.226
0.776,0.9040000001680134,0.224
0.778,0.9020000001680134,0.222
0.78,0.9000000001680134,0.22
0.782,0.8980000001680134,0.218
0.784,0.8960000001680134,0.216
0.786,0.8940000001680134,0.214
0.788,0.8920000001680134,0.212
0.79,0.8900000001680134,0.21
0.792,0.8880000001680134,0.208
0.794,0.8860000001680134,0.206
0.796,0.8840000001680134,0.204
0.798,0.8820000001680134,0.202
0.8,0.8800000001680134,0.2
0.802,0.8780000001680134,0.198
0.804,0.8760000001680134,0.196
0.806,0.8740000001680134,0.194
0.8080000000000001,0.8720000001680134,0.1919999999999999
0.8100000000000001,0.8700000001680134,0.19
0.8120000000000001,0.8680000001680134,0.188
0.8139999999999999,0.8660000001680135,0.1860000000000001
0.8159999999999999,0.8640000001680135,0.1840000000000001
0.8179999999999999,0.8620000001680135,0.1820000000000001
0.82,0.8600000001680135,0.1800000000000001
0.822,0.8580000001680135,0.1780000000000001
0.824,0.8560000001680135,0.1760000000000001
0.826,0.8540000001680135,0.1740000000000001
0.828,0.8520000001680135,0.1720000000000001
0.83,0.8500000001680135,0.1700000000000001
0.832,0.8480000001680135,0.1680000000000001
0.834,0.8460000001680135,0.1660000000000001
0.836,0.8440000001680135,0.1640000000000001
0.838,0.8420000001680135,0.1620000000000001
0.84,0.8400000001680135,0.1600000000000001
0.842,0.8380000001680135,0.1580000000000001
0.844,0.8360000001680135,0.1560000000000001
0.846,0.8340000001680135,0.1540000000000001
0.848,0.8320000001680135,0.1520000000000001
0.85,0.8300000001680135,0.1500000000000001
0.852,0.8280000001680135,0.1480000000000001
0.854,0.8260000001680134,0.1460000000000001
0.856,0.8240000001680134,0.1440000000000001
0.858,0.8220000001680134,0.1420000000000001
0.86,0.8200000001680134,0.1400000000000001
0.862,0.8180000001680134,0.1380000000000001
0.864,0.8160000001680134,0.1360000000000001
0.866,0.8140000001680134,0.1340000000000001
0.868,0.8120000001680134,0.1320000000000001
0.87,0.8100000001680134,0.13
0.872,0.8080000001680134,0.1280000000000001
0.874,0.8060000001680134,0.1260000000000001
0.876,0.8040000001680134,0.124
0.878,0.8020000001680134,0.122
0.8800000000000001,0.8000000001680133,0.1199999999999999
0.8800000000000001,0.8000000001680133,0.1199999999999999
0.8800000001400106,0.8000000000280029,0.1199999998599895
0.8800000001400106,0.8000000000280029,0.1199999998599895
0.882,0.7980000001680134,0.1180000000000001
0.884,0.7960000001680134,0.1160000000000001
0.886,0.7940000001680134,0.1140000000000001
0.888,0.7920000001680134,0.1120000000000001
0.89,0.7900000001680134,0.1100000000000001
0.892,0.7880000001680134,0.1080000000000001
0.894,0.7860000001680134,0.1060000000000001
0.896,0.7840000001680134,0.1040000000000001
0.898,0.7820000001680134,0.1020000000000001
0.9,0.7800000001680134,0.1000000000000001
0.902,0.7780000001680134,0.09800000000000009
0.904,0.7760000001680134,0.09600000000000009
0.906,0.7740000001680134,0.09400000000000008
0.908,0.7720000001680134,0.09200000000000008
0.91,0.7700000001680134,0.09000000000000008
0.912,0.7680000001680134,0.08800000000000008
0.914,0.7660000001680134,0.08600000000000008
0.916,0.7640000001680134,0.08400000000000007
0.918,0.7620000001680134,0.08200000000000007
0.92,0.7600000001680134,0.08000000000000007
0.922,0.7580000001680134,0.07800000000000007
0.924,0.7560000001680134,0.07600000000000005
0.926,0.7540000001680134,0.07400000000000005
0.928,0.7520000001680134,0.07200000000000005
0.93,0.7500000001680134,0.07000000000000005
0.9320000000000001,0.7480000001680134,0.06800000000000005
0.9340000000000001,0.7460000001680134,0.06600000000000004
0.9360000000000001,0.7440000001680134,0.06400000000000004
0.9379999999999999,0.7420000001680135,0.06200000000000015
0.9399999999999999,0.7400000001680135,0.06000000000000015
0.9419999999999999,0.7380000001680135,0.05800000000000015
0.944,0.7360000001680135,0.05600000000000015
0.946,0.7340000001680135,0.05400000000000015
0.948,0.7320000001680135,0.05200000000000014
0.95,0.7300000001680135,0.05000000000000014
0.952,0.7280000001680135,0.04800000000000014
0.954,0.7260000001680135,0.04600000000000014
0.956,0.7240000001680135,0.04400000000000014
0.958,0.7220000001680135,0.04200000000000013
0.96,0.7200000001680135,0.04000000000000013
0.96,0.7200000001680135,0.04000000000000013
0.962,0.7180000001680135,0.03800000000000021
0.964,0.7160000001680135,0.03600000000000018
0.966,0.7140000001680135,0.03400000000000013
0.968,0.7120000001680135,0.03200000000000013
0.97,0.7100000001680135,0.03000000000000014
0.972,0.7080000001680135,0.02800000000000014
0.974,0.7060000001680135,0.02600000000000014
0.976,0.7040000001680135,0.02400000000000014
0.978,0.7020000001680134,0.02200000000000017
0.98,0.7000000001680134,0.02000000000000016
0.982,0.6980000001680134,0.01800000000000016
0.984,0.6960000001680134,0.01600000000000016
0.986,0.6940000001680134,0.01400000000000016
0.988,0.6920000001680134,0.01200000000000016
0.99,0.6900000001680134,0.01000000000000015
0.992,0.6880000001680134,0.008000000000000153
0.994,0.6860000001680134,0.006000000000000151
0.996,0.6840000001680133,0.004000000000000094
0.998,0.6820000001680133,0.002000000000000092
1,0.6800000001680133,9.020562075079397e-17
1.002,0.6780000001680133,-0.001999999999999912
1.004,0.6760000001680133,-0.003999999999999917
1.006,0.6740000001680133,-0.005999999999999915
1.008,0.6720000001680133,-0.007999999999999917
1.01,0.6700000001680133,-0.009999999999999919
1.012,0.6680000001680133,-0.01199999999999992
1.014,0.6660000001680133,-0.01399999999999992
1.016,0.6640000001680133,-0.01599999999999992
1.018,0.6620000001680133,-0.01799999999999993
1.02,0.6600000001680133,-0.01999999999999993
1.022,0.6580000001680133,-0.02199999999999993
1.024,0.6560000001680133,-0.02399999999999993
1.026,0.6540000001680133,-0.02599999999999993
1.028,0.6520000001680133,-0.02799999999999993
1.03,0.6500000001680133,-0.02999999999999994
1.032,0.6480000001680134,-0.03199999999999983
1.034,0.6460000001680134,-0.03399999999999984
1.036,0.6440000001680134,-0.03599999999999984
1.038,0.6420000001680134,-0.03799999999999984
1.04,0.6400000001680134,-0.03999999999999984
1.042,0.6380000001680134,-0.04199999999999984
1.044,0.6360000001680134,-0.04399999999999984
1.046,0.6340000001680134,-0.04599999999999985
1.048,0.6320000001680134,-0.04799999999999985
1.05,0.6300000001680134,-0.04999999999999985
1.052,0.6280000001680134,-0.05199999999999985
1.054,0.6260000001680134,-0.05399999999999985
1.056,0.6240000001680134,-0.05599999999999986
1.058,0.6220000001680134,-0.05799999999999986
1.06,0.6200000001680134,-0.05999999999999986
1.062,0.6180000001680134,-0.06199999999999986
1.064,0.6160000001680134,-0.06399999999999986
1.066,0.6140000001680134,-0.06599999999999986
1.068,0.6120000001680134,-0.06799999999999987
1.07,0.6100000001680134,-0.06999999999999987
1.072,0.6080000001680134,-0.07199999999999987
1.074,0.6060000001680134,-0.07399999999999987
1.076,0.6040000001680134,-0.07599999999999987
1.078,0.6020000001680134,-0.07799999999999987
1.08,0.6000000001680134,-0.07999999999999988
1.082,0.5980000001680134,-0.08199999999999988
1.084,0.5960000001680134,-0.08399999999999988
1.086,0.5940000001680134,-0.08599999999999988
1.088,0.5920000001680134,-0.08799999999999988
1.09,0.5900000001680133,-0.08999999999999989
1.092,0.5880000001680133,-0.09199999999999989
1.094,0.5860000001680133,-0.09399999999999989
1.096,0.5840000001680133,-0.09599999999999989
1.098,0.5820000001680133,-0.09799999999999989
1.1,0.5800000001680133,-0.09999999999999989
1.102,0.5780000001680133,-0.1019999999999999
1.104,0.5760000001680133,-0.1039999999999999
1.106,0.5740000001680133,-0.1059999999999999
1.108,0.5720000001680133,-0.1079999999999999
1.11,0.5700000001680133,-0.1099999999999999
1.112,0.5680000001680133,-0.1119999999999999
1.114,0.5660000001680133,-0.1139999999999999
1.116,0.5640000001680133,-0.1159999999999999
1.118,0.5620000001680133,-0.1179999999999999
1.12,0.5600000001680133,-0.1199999999999999
1.122,0.5580000001680133,-0.1219999999999999
1.124,0.5560000001680133,-0.1239999999999999
1.126,0.5540000001680135,-0.1259999999999997
1.128,0.5520000001680135,-0.1279999999999997
1.13,0.5500000001680135,-0.1299999999999997
1.132,0.5480000001680135,-0.1319999999999997
1.134,0.5460000001680135,-0.1339999999999997
1.136,0.5440000001680135,-0.1359999999999997
1.138,0.5420000001680135,-0.1379999999999997
1.14,0.5400000001680135,-0.1399999999999997
1.142,0.5380000001680135,-0.1419999999999997
1.144,0.5360000001680135,-0.1439999999999997
1.146,0.5340000001680135,-0.1459999999999997
1.148,0.5320000001680135,-0.1479999999999997
1.15,0.5300000001680135,-0.1499999999999997
1.152,0.5280000001680135,-0.1519999999999997
1.154,0.5260000001680135,-0.1539999999999997
1.156,0.5240000001680135,-0.1559999999999997
1.158,0.5220000001680135,-0.1579999999999998
1.16,0.5200000001680135,-0.1599999999999997
1.160000000216023,0.5199999999519901,-0.1600000002160231
1.160000000216023,1,-0.1600000002160231
1.162,0.9980000002160235,-0.1619999999999997
1.164,0.9960000002160234,-0.1639999999999998
1.166,0.9940000002160235,-0.1659999999999997
1.168,0.9920000002160235,-0.1679999999999997
1.17,0.9900000002160235,-0.1699999999999997
1.172,0.9880000002160234,-0.1719999999999998
1.174,0.9860000002160234,-0.1739999999999998
1.176,0.9840000002160234,-0.1759999999999998
1.178,0.9820000002160234,-0.1779999999999998
1.18,0.9800000002160234,-0.1799999999999998
1.182,0.9780000002160235,-0.1819999999999997
1.184,0.9760000002160235,-0.1839999999999997
1.186,0.9740000002160235,-0.1859999999999997
1.188,0.9720000002160235,-0.1879999999999997
1.19,0.9700000002160235,-0.1899999999999997
1.192,0.9680000002160235,-0.1919999999999997
1.194,0.9660000002160235,-0.1939999999999997
1.196,0.9640000002160235,-0.1959999999999997
1.198,0.9620000002160235,-0.1979999999999997
1.2,0.9600000002160235,-0.1999999999999997
1.2,0.9600000002160235,-0.1999999999999997
1.202,0.9580000002160236,-0.2019999999999996
1.204,0.9560000002160236,-0.2039999999999996
1.206,0.9540000002160236,-0.2059999999999997
1.208,0.9520000002160236,-0.2079999999999997
1.21,0.9500000002160236,-0.2099999999999997
1.212,0.9480000002160235,-0.2119999999999997
1.214,0.9460000002160235,-0.2139999999999997
1.216,0.9440000002160235,-0.2159999999999997
1.218,0.9420000002160235,-0.2179999999999997
1.22,0.9400000002160235,-0.2199999999999998
1.222,0.9380000002160236,-0.2219999999999997
1.224,0.9360000002160236,-0.2239999999999997
1.226,0.9340000002160236,-0.2259999999999997
1.228,0.9320000002160236,-0.2279999999999997
1.23,0.9300000002160236,-0.2299999999999997
1.232,0.9280000002160236,-0.2319999999999997
1.234,0.9260000002160236,-0.2339999999999997
1.236,0.9240000002160236,-0.2359999999999997
1.238,0.9220000002160236,-0.2379999999999997
1.24,0.9200000002160236,-0.2399999999999997
1.242,0.9180000002160236,-0.2419999999999997
1.244,0.9160000002160235,-0.2439999999999998
1.246,0.9140000002160235,-0.2459999999999998
1.248,0.9120000002160235,-0.2479999999999998
1.25,0.9100000002160235,-0.2499999999999998
1.252,0.9080000002160235,-0.2519999999999998
1.254,0.9060000002160234,-0.2539999999999998
1.256,0.9040000002160234,-0.2559999999999998
1.258,0.9020000002160234,-0.2579999999999998
1.26,0.9000000002160234,-0.2599999999999998
1.262,0.8980000002160234,-0.2619999999999998
1.264,0.8960000002160234,-0.2639999999999998
1.266,0.8940000002160234,-0.2659999999999998
1.268,0.8920000002160234,-0.2679999999999998
1.27,0.8900000002160234,-0.2699999999999999
1.272,0.8880000002160234,-0.2719999999999999
1.274,0.8860000002160234,-0.2739999999999999
1.276,0.8840000002160234,-0.2759999999999999
1.278,0.8820000002160234,-0.2779999999999999
1.28,0.8800000002160234,-0.2799999999999999
1.282,0.8780000002160234,-0.2819999999999999
1.284,0.8760000002160234,-0.2839999999999999
1.286,0.8740000002160234,-0.2859999999999999
1.288,0.8720000002160234,-0.2879999999999998
1.29,0.8700000002160234,-0.2899999999999998
1.292,0.8680000002160234,-0.2919999999999998
1.294,0.8660000002160234,-0.2939999999999998
1.296,0.8640000002160234,-0.2959999999999998
1.298,0.8620000002160234,-0.2979999999999998
1.3,0.8600000002160234,-0.2999999999999998
1.302,0.8580000002160234,-0.3019999999999998
1.304,0.8560000002160234,-0.3039999999999998
1.306,0.8540000002160234,-0.3059999999999998
1.308,0.8520000002160234,-0.3079999999999998
1.31,0.8500000002160234,-0.3099999999999998
1.312,0.8480000002160234,-0.3119999999999998
1.314,0.8460000002160234,-0.3139999999999998
1.316,0.8440000002160234,-0.3159999999999998
1.318,0.8420000002160234,-0.3179999999999998
1.32,0.8400000002160232,-0.3200000000000001
1.32,0.8400000002160232,-0.3200000000000001
1.322,0.8380000002160234,-0.3219999999999999
1.324,0.8360000002160234,-0.3239999999999998
1.326,0.8340000002160235,-0.3259999999999997
1.328,0.8320000002160235,-0.3279999999999997
1.33,0.8300000002160235,-0.3299999999999997
1.332,0.8280000002160235,-0.3319999999999997
1.334,0.8260000002160235,-0.3339999999999997
1.336,0.8240000002160235,-0.3359999999999997
1.338,0.8220000002160235,-0.3379999999999997
1.34,0.8200000002160235,-0.3399999999999997
1.342,0.8180000002160235,-0.3419999999999997
1.344,0.8160000002160235,-0.3439999999999998
1.346,0.8140000002160235,-0.3459999999999998
1.348,0.8120000002160235,-0.3479999999999998
1.35,0.8100000002160235,-0.3499999999999998
1.35,0.8100000002160235,-0.3499999999999998
1.352,0.8080000002160234,-0.3519999999999999
1.354,0.8060000002160234,-0.3539999999999999
1.356,0.8040000002160234,-0.3559999999999999
1.358,0.8020000002160234,-0.3579999999999999
1.36,0.8000000002160234,-0.3599999999999999
1.360000000140024,0.8000000000759996,-0.3600000001400236
1.360000000140024,0.8000000000759996,-0.3600000001400236
1.362,0.7980000002160234,-0.3619999999999999
1.364,0.7960000002160235,-0.3639999999999998
1.366,0.7940000002160233,-0.3659999999999999
1.368,0.7920000002160233,-0.3679999999999999
1.37,0.7900000002160233,-0.3699999999999999
1.372,0.7880000002160235,-0.3719999999999998
1.374,0.7860000002160235,-0.3739999999999998
1.376,0.7840000002160237,-0.3759999999999996
1.378,0.7820000002160237,-0.3779999999999996
1.38,0.7800000002160237,-0.3799999999999996
1.382,0.7780000002160237,-0.3819999999999996
1.384,0.7760000002160236,-0.3839999999999997
1.386,0.7740000002160236,-0.3859999999999997
1.388,0.7720000002160236,-0.3879999999999997
1.39,0.7700000002160236,-0.3899999999999997
1.392,0.7680000002160235,-0.3919999999999997
1.394,0.7660000002160235,-0.3939999999999997
1.396,0.7640000002160235,-0.3959999999999997
1.398,0.7620000002160235,-0.3979999999999997
1.4,0.7600000002160235,-0.3999999999999997
1.402,0.7580000002160235,-0.4019999999999997
1.404,0.7560000002160235,-0.4039999999999997
1.406,0.7540000002160235,-0.4059999999999997
1.408,0.7520000002160235,-0.4079999999999998
1.41,0.7500000002160235,-0.4099999999999998
1.412,0.7480000002160235,-0.4119999999999998
1.414,0.7460000002160235,-0.4139999999999998
1.416,0.7440000002160235,-0.4159999999999998
1.418,0.7420000002160235,-0.4179999999999998
1.42,0.7400000002160235,-0.4199999999999998
1.422,0.7380000002160235,-0.4219999999999998
1.424,0.7360000002160235,-0.4239999999999998
1.426,0.7340000002160235,-0.4259999999999998
1.428,0.7320000002160235,-0.4279999999999998
1.43,0.7300000002160235,-0.4299999999999998
1.432,0.7280000002160235,-0.4319999999999998
1.434,0.7260000002160235,-0.4339999999999998
1.436,0.7240000002160235,-0.4359999999999998
1.438,0.7220000002160235,-0.4379999999999998
1.44,0.7200000002160235,-0.4399999999999998
1.44,0.7200000002160235,-0.4399999999999998
1.442,0.7180000002160236,-0.4419999999999996
1.444,0.7160000002160236,-0.4439999999999996
1.446,0.7140000002160236,-0.4459999999999997
1.448,0.7120000002160236,-0.4479999999999997
1.45,0.7100000002160235,-0.4499999999999997
1.452,0.7080000002160235,-0.4519999999999997
1.454,0.7060000002160235,-0.4539999999999997
1.456,0.7040000002160235,-0.4559999999999997
1.458,0.7020000002160235,-0.4579999999999997
1.46,0.7000000002160236,-0.4599999999999996
1.462,0.6980000002160236,-0.4619999999999996
1.464,0.6960000002160236,-0.4639999999999996
1.466,0.6940000002160236,-0.4659999999999996
1.468,0.6920000002160236,-0.4679999999999996
1.47,0.6900000002160236,-0.4699999999999996
1.472,0.6880000002160236,-0.4719999999999996
1.474,0.6860000002160236,-0.4739999999999996
1.476,0.6840000002160236,-0.4759999999999996
1.478,0.6820000002160236,-0.4779999999999996
1.48,0.6800000002160236,-0.4799999999999996
1.482,0.6780000002160236,-0.4819999999999997
1.484,0.6760000002160236,-0.4839999999999997
1.486,0.6740000002160236,-0.4859999999999997
1.488,0.6720000002160236,-0.4879999999999997
1.49,0.6700000002160236,-0.4899999999999997
1.492,0.6680000002160236,-0.4919999999999997
1.494,0.6660000002160236,-0.4939999999999997
1.496,0.6640000002160236,-0.4959999999999997
1.498,0.6620000002160236,-0.4979999999999997
1.5,0.6600000002160236,-0.4999999999999997
1.502,0.6580000002160236,-0.5019999999999997
1.504,0.6560000002160236,-0.5039999999999997
1.506,0.6540000002160236,-0.5059999999999997
1.508,0.6520000002160236,-0.5079999999999997
1.51,0.6500000002160236,-0.5099999999999997
1.512,0.6480000002160236,-0.5119999999999997
1.514,0.6460000002160236,-0.5139999999999997
1.516,0.6440000002160235,-0.5159999999999997
1.518,0.6420000002160235,-0.5179999999999997
1.52,0.6400000002160235,-0.5199999999999998
1.522,0.6380000002160235,-0.5219999999999998
1.524,0.6360000002160235,-0.5239999999999998
1.526,0.6340000002160235,-0.5259999999999998
1.528,0.6320000002160235,-0.5279999999999998
1.53,0.6300000002160235,-0.5299999999999998
1.532,0.6280000002160235,-0.5319999999999998
1.534,0.6260000002160235,-0.5339999999999998
1.536,0.6240000002160235,-0.5359999999999998
1.538,0.6220000002160235,-0.5379999999999998
1.54,0.6200000002160235,-0.5399999999999998
1.542,0.6180000002160235,-0.5419999999999998
1.544,0.6160000002160235,-0.5439999999999998
1.546,0.6140000002160235,-0.5459999999999998
1.548,0.6120000002160235,-0.5479999999999998
1.55,0.6100000002160235,-0.5499999999999998
1.552,0.6080000002160235,-0.5519999999999998
1.554,0.6060000002160235,-0.5539999999999998
1.556,0.6040000002160235,-0.5559999999999998
1.558,0.6020000002160235,-0.5579999999999998
1.56,0.6000000002160235,-0.5599999999999998
1.562,0.5980000002160235,-0.5619999999999998
1.564,0.5960000002160235,-0.5639999999999998
1.566,0.5940000002160235,-0.5659999999999998
1.568,0.5920000002160235,-0.5679999999999998
1.57,0.5900000002160235,-0.5699999999999998
1.572,0.5880000002160235,-0.5719999999999998
1.574,0.5860000002160235,-0.5739999999999998
1.576,0.5840000002160235,-0.5759999999999998
1.578,0.5820000002160235,-0.5779999999999998
1.58,0.5800000002160235,-0.5799999999999998
1.582,0.5780000002160235,-0.5819999999999999
1.584,0.5760000002160235,-0.5839999999999999
1.586,0.5740000002160235,-0.5859999999999999
1.588,0.5720000002160235,-0.5879999999999999
1.59,0.5700000002160235,-0.5899999999999999
1.592,0.5680000002160235,-0.5919999999999999
1.594,0.5660000002160235,-0.5939999999999999
1.596,0.5640000002160235,-0.5959999999999999
1.598,0.5620000002160235,-0.5979999999999999
1.6,0.5600000002160236,-0.5999999999999998
1.602,0.5580000002160236,-0.6019999999999998
1.604,0.5560000002160236,-0.6039999999999998
1.606,0.5540000002160236,-0.6059999999999998
1.608,0.5520000002160236,-0.6079999999999998
1.61,0.5500000002160236,-0.6099999999999998
1.612,0.5480000002160236,-0.6119999999999998
1.614,0.5460000002160236,-0.6139999999999998
1.616,0.5440000002160236,-0.6159999999999998
1.618,0.5420000002160236,-0.6179999999999998
1.62,0.5400000002160236,-0.6199999999999998
1.622,0.5380000002160236,-0.6219999999999998
1.624,0.5360000002160236,-0.6239999999999998
1.626,0.5340000002160238,-0.6259999999999996
1.628,0.5320000002160238,-0.6279999999999996
1.63,0.5300000002160238,-0.6299999999999996
1.632,0.5280000002160238,-0.6319999999999996
1.634,0.5260000002160238,-0.6339999999999996
1.636,0.5240000002160238,-0.6359999999999996
1.638,0.5220000002160238,-0.6379999999999996
1.64,0.5200000002160238,-0.6399999999999996
1.640000000264009,0.5199999999520145,-0.6400000002640088
